filename,num_chunks,num_rows,num_success,run
Dorn_RU10.fasta,19,22,22,24
Dorn_RU10.fasta,19,22,21,25
Dorn_RU10.fasta,19,22,23,26
Dorn_RU10.fasta,19,22,22,27
Dorn_RU10.fasta,19,22,22,28
Dorn_RU10.fasta,19,22,21,29
Dorn_RU10.fasta,19,22,21,30
Dorn_RU10.fasta,19,22,22,31
Dorn_RU10.fasta,19,22,22,32
Dorn_RU10.fasta,19,22,15,33
Dorn_RU10.fasta,19,22,22,34
Dorn_RU10.fasta,19,22,20,35
Dorn_RU10.fasta,19,22,19,36
Dorn_RU10.fasta,19,22,19,37
Dorn_RU10.fasta,19,22,23,38
Dorn_RU10.fasta,19,22,19,39
Dorn_RU10.fasta,19,22,21,40
Dorn_RU10.fasta,19,22,22,41
Dorn_RU10.fasta,19,22,22,42
Dorn_RU10.fasta,19,22,23,43
Dorn_RU10.fasta,19,22,23,44
Dorn_RU10.fasta,19,22,23,45
Dorn_RU10.fasta,19,22,21,46
Dorn_RU10.fasta,19,22,21,47
Dorn_RU10.fasta,19,22,21,48
Dorn_RU10.fasta,19,22,19,49
Dorn_RU10.fasta,19,22,22,50
Dorn_RU10.fasta,19,22,22,51
Dorn_RU10.fasta,19,22,20,52
Dorn_RU10.fasta,19,22,20,53
Dorn_RU10.fasta,19,22,19,54
Dorn_RU10.fasta,19,22,19,55
Dorn_RU10.fasta,19,22,22,56
Dorn_RU10.fasta,19,22,21,57
Dorn_RU10.fasta,19,22,22,58
Dorn_RU10.fasta,19,22,23,59
Dorn_RU10.fasta,19,22,21,60
Dorn_RU10.fasta,19,22,19,61
Dorn_RU10.fasta,19,22,21,62
Dorn_RU10.fasta,19,22,23,63
Dorn_RU10.fasta,19,22,21,64
Dorn_RU10.fasta,19,22,21,65
Dorn_RU10.fasta,19,22,22,66
Dorn_RU10.fasta,19,22,22,67
Dorn_RU10.fasta,19,22,23,68
Dorn_RU10.fasta,19,22,19,69
Dorn_RU10.fasta,19,22,21,70
Dorn_RU10.fasta,19,22,19,71
Dorn_RU10.fasta,19,22,19,72
Dorn_RU10.fasta,19,22,22,73
Dorn_RU10.fasta,19,22,21,74
Dorn_RU10.fasta,19,22,21,75
Dorn_RU10.fasta,19,22,23,76
Dorn_RU10.fasta,19,22,22,77
Dorn_RU10.fasta,19,22,20,78
Dorn_RU10.fasta,19,22,21,79
Dorn_RU10.fasta,19,22,22,80
Dorn_RU10.fasta,19,22,23,81
Dorn_RU10.fasta,19,22,16,82
Dorn_RU10.fasta,19,22,21,83
Dorn_RU10.fasta,19,22,18,84
Dorn_RU10.fasta,19,22,22,85
Dorn_RU10.fasta,19,22,22,86
Dorn_RU10.fasta,19,22,23,87
Dorn_RU10.fasta,19,22,22,88
Dorn_RU10.fasta,19,22,18,89
Dorn_RU10.fasta,19,23,24,0
Dorn_RU10.fasta,19,23,24,1
Dorn_RU10.fasta,19,23,23,2
Dorn_RU10.fasta,19,23,24,3
Dorn_RU10.fasta,19,23,20,4
Dorn_RU10.fasta,19,23,24,5
Dorn_RU10.fasta,19,23,23,6
Dorn_RU10.fasta,19,23,22,7
Dorn_RU10.fasta,19,23,24,8
Dorn_RU10.fasta,19,23,23,9
Dorn_RU10.fasta,19,23,21,10
Dorn_RU10.fasta,19,23,23,11
Dorn_RU10.fasta,19,23,24,12
Dorn_RU10.fasta,19,23,23,13
Dorn_RU10.fasta,19,23,22,14
Dorn_RU10.fasta,19,23,22,15
Dorn_RU10.fasta,19,23,24,16
Dorn_RU10.fasta,19,23,22,17
Dorn_RU10.fasta,19,23,24,18
Dorn_RU10.fasta,19,23,22,19
Dorn_RU10.fasta,19,23,22,20
Dorn_RU10.fasta,19,23,24,21
Dorn_RU10.fasta,19,23,22,22
Dorn_RU10.fasta,19,23,24,23
Dorn_RU10.fasta,19,23,23,24
Dorn_RU10.fasta,19,23,24,25
Dorn_RU10.fasta,19,23,24,26
Dorn_RU10.fasta,19,23,24,27
Dorn_RU10.fasta,19,23,23,28
Dorn_RU10.fasta,19,23,24,29
Dorn_RU10.fasta,19,23,23,30
Dorn_RU10.fasta,19,23,24,31
Dorn_RU10.fasta,19,23,22,32
Dorn_RU10.fasta,19,23,24,33
Dorn_RU10.fasta,19,23,24,34
Dorn_RU10.fasta,19,23,24,35
Dorn_RU10.fasta,19,23,23,36
Dorn_RU10.fasta,19,23,21,37
Dorn_RU10.fasta,19,23,24,38
Dorn_RU10.fasta,19,23,24,39
Dorn_RU10.fasta,19,23,24,40
Dorn_RU10.fasta,19,23,24,41
Dorn_RU10.fasta,19,23,24,42
Dorn_RU10.fasta,19,23,22,43
Dorn_RU10.fasta,19,23,23,44
Dorn_RU10.fasta,19,23,24,45
Dorn_RU10.fasta,19,23,21,46
Dorn_RU10.fasta,19,23,24,47
Dorn_RU10.fasta,19,23,22,48
Dorn_RU10.fasta,19,23,23,49
Dorn_RU10.fasta,19,23,22,50
Dorn_RU10.fasta,19,23,23,51
Dorn_RU10.fasta,19,23,22,52
Dorn_RU10.fasta,19,23,23,53
Dorn_RU10.fasta,19,23,22,54
Dorn_RU10.fasta,19,23,24,55
Dorn_RU10.fasta,19,23,22,56
Dorn_RU10.fasta,19,23,24,57
Dorn_RU10.fasta,19,23,23,58
Dorn_RU10.fasta,19,23,23,59
Dorn_RU10.fasta,19,23,24,60
Dorn_RU10.fasta,19,23,23,61
Dorn_RU10.fasta,19,23,24,62
Dorn_RU10.fasta,19,23,23,63
Dorn_RU10.fasta,19,23,24,64
Dorn_RU10.fasta,19,23,23,65
Dorn_RU10.fasta,19,23,24,66
Dorn_RU10.fasta,19,23,24,67
Dorn_RU10.fasta,19,23,23,68
Dorn_RU10.fasta,19,23,22,69
Dorn_RU10.fasta,19,23,24,70
Dorn_RU10.fasta,19,23,24,71
Dorn_RU10.fasta,19,23,21,72
Dorn_RU10.fasta,19,23,24,73
Dorn_RU10.fasta,19,23,21,74
Dorn_RU10.fasta,19,23,23,75
Dorn_RU10.fasta,19,23,23,76
Dorn_RU10.fasta,19,23,24,77
Dorn_RU10.fasta,19,23,22,78
Dorn_RU10.fasta,19,23,24,79
Dorn_RU10.fasta,19,23,22,80
Dorn_RU10.fasta,19,23,24,81
Dorn_RU10.fasta,19,23,23,82
Dorn_RU10.fasta,19,23,24,83
Dorn_RU10.fasta,19,23,21,84
Dorn_RU10.fasta,19,23,24,85
Dorn_RU10.fasta,19,23,22,86
Dorn_RU10.fasta,19,23,22,87
Dorn_RU10.fasta,19,23,24,88
Dorn_RU10.fasta,19,23,23,89
Dorn_RU10.fasta,19,23,23,90
Dorn_RU10.fasta,19,23,22,91
Dorn_RU10.fasta,19,23,22,92
Dorn_RU10.fasta,19,23,22,93
Dorn_RU10.fasta,19,23,22,94
Dorn_RU10.fasta,19,24,25,0
Dorn_RU10.fasta,19,24,25,1
Dorn_RU10.fasta,19,24,25,2
Dorn_RU10.fasta,19,24,25,3
Dorn_RU10.fasta,19,24,24,4
Dorn_RU10.fasta,19,24,24,5
Dorn_RU10.fasta,19,24,25,6
Dorn_RU10.fasta,19,24,25,7
Dorn_RU10.fasta,19,24,25,8
Dorn_RU10.fasta,19,24,25,9
Dorn_RU10.fasta,19,24,25,10
Dorn_RU10.fasta,19,24,25,11
Dorn_RU10.fasta,19,24,24,12
Dorn_RU10.fasta,19,24,25,13
Dorn_RU10.fasta,19,24,24,14
Dorn_RU10.fasta,19,24,25,15
Dorn_RU10.fasta,19,24,25,16
Dorn_RU10.fasta,19,24,25,17
Dorn_RU10.fasta,19,24,25,18
Dorn_RU10.fasta,19,24,25,19
Dorn_RU10.fasta,19,24,24,20
Dorn_RU10.fasta,19,24,25,21
Dorn_RU10.fasta,19,24,25,22
Dorn_RU10.fasta,19,24,24,23
Dorn_RU10.fasta,19,24,25,24
Dorn_RU10.fasta,19,24,23,25
Dorn_RU10.fasta,19,24,24,26
Dorn_RU10.fasta,19,24,25,27
Dorn_RU10.fasta,19,24,24,28
Dorn_RU10.fasta,19,24,25,29
Dorn_RU10.fasta,19,24,25,30
Dorn_RU10.fasta,19,24,23,31
Dorn_RU10.fasta,19,24,23,32
Dorn_RU10.fasta,19,24,24,33
Dorn_RU10.fasta,19,24,25,34
Dorn_RU10.fasta,19,24,24,35
Dorn_RU10.fasta,19,24,23,36
Dorn_RU10.fasta,19,24,25,37
Dorn_RU10.fasta,19,24,25,38
Dorn_RU10.fasta,19,24,25,39
Dorn_RU10.fasta,19,24,23,40
Dorn_RU10.fasta,19,24,24,41
Dorn_RU10.fasta,19,24,24,42
Dorn_RU10.fasta,19,24,25,43
Dorn_RU10.fasta,19,24,25,44
Dorn_RU10.fasta,19,24,24,45
Dorn_RU10.fasta,19,24,23,46
Dorn_RU10.fasta,19,24,25,47
Dorn_RU10.fasta,19,24,25,48
Dorn_RU10.fasta,19,24,25,49
Dorn_RU10.fasta,19,24,25,50
Dorn_RU10.fasta,19,24,24,51
Dorn_RU10.fasta,19,24,25,52
Dorn_RU10.fasta,19,24,25,53
Dorn_RU10.fasta,19,24,24,54
Dorn_RU10.fasta,19,24,24,55
Dorn_RU10.fasta,19,24,24,56
Dorn_RU10.fasta,19,24,25,57
Dorn_RU10.fasta,19,24,24,58
Dorn_RU10.fasta,19,24,25,59
Dorn_RU10.fasta,19,24,24,60
Dorn_RU10.fasta,19,24,25,61
Dorn_RU10.fasta,19,24,25,62
Dorn_RU10.fasta,19,24,25,63
Dorn_RU10.fasta,19,24,24,64
Dorn_RU10.fasta,19,24,23,65
Dorn_RU10.fasta,19,24,23,66
Dorn_RU10.fasta,19,24,25,67
Dorn_RU10.fasta,19,24,25,68
Dorn_RU10.fasta,19,24,24,69
Dorn_RU10.fasta,19,24,24,70
Dorn_RU10.fasta,19,24,24,71
Dorn_RU10.fasta,19,24,24,72
Dorn_RU10.fasta,19,24,24,73
Dorn_RU10.fasta,19,24,25,74
Dorn_RU10.fasta,19,24,25,75
Dorn_RU10.fasta,19,24,25,76
Dorn_RU10.fasta,19,24,24,77
Dorn_RU10.fasta,19,24,25,78
Dorn_RU10.fasta,19,24,25,79
Dorn_RU10.fasta,19,24,24,80
Dorn_RU10.fasta,19,24,25,81
Dorn_RU10.fasta,19,24,25,82
Dorn_RU10.fasta,19,24,24,83
Dorn_RU10.fasta,19,24,25,84
Dorn_RU10.fasta,19,24,24,85
Dorn_RU10.fasta,19,24,25,86
Dorn_RU10.fasta,19,24,25,87
Dorn_RU10.fasta,19,24,25,88
Dorn_RU10.fasta,19,24,25,89
Dorn_RU10.fasta,19,24,25,90
Dorn_RU10.fasta,19,24,25,91
Dorn_RU10.fasta,19,24,24,92
Dorn_RU10.fasta,19,24,23,93
Dorn_RU10.fasta,19,24,23,94
Dorn_RU10.fasta,19,24,25,95
Dorn_RU10.fasta,19,24,25,96
Dorn_RU10.fasta,19,24,24,97
Dorn_RU10.fasta,19,24,25,98
Dorn_RU10.fasta,19,25,23,0
Dorn_RU10.fasta,19,25,26,1
Dorn_RU10.fasta,19,25,25,2
Dorn_RU10.fasta,19,25,26,3
Dorn_RU10.fasta,19,25,26,4
Dorn_RU10.fasta,19,25,25,5
Dorn_RU10.fasta,19,25,26,6
Dorn_RU10.fasta,19,25,25,7
Dorn_RU10.fasta,19,25,25,8
Dorn_RU10.fasta,19,25,26,9
Dorn_RU10.fasta,19,25,26,10
Dorn_RU10.fasta,19,25,26,11
Dorn_RU10.fasta,19,25,26,12
Dorn_RU10.fasta,19,25,25,13
Dorn_RU10.fasta,19,25,25,14
Dorn_RU10.fasta,19,25,26,15
Dorn_RU10.fasta,19,25,25,16
Dorn_RU10.fasta,19,25,26,17
Dorn_RU10.fasta,19,25,26,18
Dorn_RU10.fasta,19,25,26,19
Dorn_RU10.fasta,19,25,26,20
Dorn_RU10.fasta,19,25,26,21
Dorn_RU10.fasta,19,25,26,22
Dorn_RU10.fasta,19,25,26,23
Dorn_RU10.fasta,19,25,26,24
Dorn_RU10.fasta,19,25,26,25
Dorn_RU10.fasta,19,25,26,26
Dorn_RU10.fasta,19,25,26,27
Dorn_RU10.fasta,19,25,26,28
Dorn_RU10.fasta,19,25,26,29
Dorn_RU10.fasta,19,25,26,30
Dorn_RU10.fasta,19,25,26,31
Dorn_RU10.fasta,19,25,26,32
Dorn_RU10.fasta,19,25,26,33
Dorn_RU10.fasta,19,25,26,34
Dorn_RU10.fasta,19,25,26,35
Dorn_RU10.fasta,19,25,26,36
Dorn_RU10.fasta,19,25,26,37
Dorn_RU10.fasta,19,25,26,38
Dorn_RU10.fasta,19,25,26,39
Dorn_RU10.fasta,19,25,26,40
Dorn_RU10.fasta,19,25,26,41
Dorn_RU10.fasta,19,25,26,42
Dorn_RU10.fasta,19,25,24,43
Dorn_RU10.fasta,19,25,26,44
Dorn_RU10.fasta,19,25,25,45
Dorn_RU10.fasta,19,25,26,46
Dorn_RU10.fasta,19,25,26,47
Dorn_RU10.fasta,19,25,25,48
Dorn_RU10.fasta,19,25,26,49
Dorn_RU10.fasta,19,25,24,50
Dorn_RU10.fasta,19,25,26,51
Dorn_RU10.fasta,19,25,26,52
Dorn_RU10.fasta,19,25,26,53
Dorn_RU10.fasta,19,25,25,54
Dorn_RU10.fasta,19,25,26,55
Dorn_RU10.fasta,19,25,26,56
Dorn_RU10.fasta,19,25,25,57
Dorn_RU10.fasta,19,25,26,58
Dorn_RU10.fasta,19,25,26,59
Dorn_RU10.fasta,19,25,26,60
Dorn_RU10.fasta,19,25,26,61
Dorn_RU10.fasta,19,25,26,62
Dorn_RU10.fasta,19,25,26,63
Dorn_RU10.fasta,19,25,26,64
Dorn_RU10.fasta,19,25,26,65
Dorn_RU10.fasta,19,25,26,66
Dorn_RU10.fasta,19,25,26,67
Dorn_RU10.fasta,19,25,26,68
Dorn_RU10.fasta,19,25,26,69
Dorn_RU10.fasta,19,25,25,70
Dorn_RU10.fasta,19,25,26,71
Dorn_RU10.fasta,19,25,26,72
Dorn_RU10.fasta,19,25,26,73
Dorn_RU10.fasta,19,25,25,74
Dorn_RU10.fasta,19,25,25,75
Dorn_RU10.fasta,19,25,26,76
Dorn_RU10.fasta,19,25,24,77
Dorn_RU10.fasta,19,25,26,78
Dorn_RU10.fasta,19,25,25,79
Dorn_RU10.fasta,19,25,26,80
Dorn_RU10.fasta,19,25,24,81
Dorn_RU10.fasta,19,25,26,82
Dorn_RU10.fasta,19,25,26,83
Dorn_RU10.fasta,19,25,26,84
Dorn_RU10.fasta,19,25,26,85
Dorn_RU10.fasta,19,25,26,86
Dorn_RU10.fasta,19,25,26,87
Dorn_RU10.fasta,19,25,26,88
Dorn_RU10.fasta,19,25,26,89
Dorn_RU10.fasta,19,25,26,90
Dorn_RU10.fasta,19,25,25,91
Dorn_RU10.fasta,19,25,25,92
Dorn_RU10.fasta,19,25,26,93
Dorn_RU10.fasta,19,25,26,94
Dorn_RU10.fasta,19,25,25,95
Dorn_RU10.fasta,19,25,26,96
Dorn_RU10.fasta,19,25,26,97
Dorn_RU10.fasta,19,25,26,98
Dorn_RU10.fasta,19,26,27,0
Dorn_RU10.fasta,19,26,27,1
Dorn_RU10.fasta,19,26,27,2
Dorn_RU10.fasta,19,26,27,3
Dorn_RU10.fasta,19,26,27,4
Dorn_RU10.fasta,19,26,27,5
Dorn_RU10.fasta,19,26,27,6
Dorn_RU10.fasta,19,26,27,7
Dorn_RU10.fasta,19,26,27,8
Dorn_RU10.fasta,19,26,27,9
Dorn_RU10.fasta,19,26,27,10
Dorn_RU10.fasta,19,26,27,11
Dorn_RU10.fasta,19,26,27,12
Dorn_RU10.fasta,19,26,26,13
Dorn_RU10.fasta,19,26,27,14
Dorn_RU10.fasta,19,26,27,15
Dorn_RU10.fasta,19,26,27,16
Dorn_RU10.fasta,19,26,27,17
Dorn_RU10.fasta,19,26,27,18
Dorn_RU10.fasta,19,26,27,19
Dorn_RU10.fasta,19,26,27,20
Dorn_RU10.fasta,19,26,27,21
Dorn_RU10.fasta,19,26,27,22
Dorn_RU10.fasta,19,26,27,23
Dorn_RU10.fasta,19,26,27,24
Dorn_RU10.fasta,19,26,27,25
Dorn_RU10.fasta,19,26,27,26
Dorn_RU10.fasta,19,26,26,27
Dorn_RU10.fasta,19,26,27,28
Dorn_RU10.fasta,19,26,27,29
Dorn_RU10.fasta,19,26,27,30
Dorn_RU10.fasta,19,26,26,31
Dorn_RU10.fasta,19,26,27,32
Dorn_RU10.fasta,19,26,27,33
Dorn_RU10.fasta,19,26,27,34
Dorn_RU10.fasta,19,26,27,35
Dorn_RU10.fasta,19,26,27,36
Dorn_RU10.fasta,19,26,27,37
Dorn_RU10.fasta,19,26,27,38
Dorn_RU10.fasta,19,26,27,39
Dorn_RU10.fasta,19,26,27,40
Dorn_RU10.fasta,19,26,27,41
Dorn_RU10.fasta,19,26,26,42
Dorn_RU10.fasta,19,26,27,43
Dorn_RU10.fasta,19,26,27,44
Dorn_RU10.fasta,19,26,27,45
Dorn_RU10.fasta,19,26,27,46
Dorn_RU10.fasta,19,26,27,47
Dorn_RU10.fasta,19,26,27,48
Dorn_RU10.fasta,19,26,27,49
Dorn_RU10.fasta,19,26,27,50
Dorn_RU10.fasta,19,26,27,51
Dorn_RU10.fasta,19,26,27,52
Dorn_RU10.fasta,19,26,27,53
Dorn_RU10.fasta,19,26,27,54
Dorn_RU10.fasta,19,26,27,55
Dorn_RU10.fasta,19,26,27,56
Dorn_RU10.fasta,19,26,27,57
Dorn_RU10.fasta,19,26,27,58
Dorn_RU10.fasta,19,26,27,59
Dorn_RU10.fasta,19,26,27,60
Dorn_RU10.fasta,19,26,27,61
Dorn_RU10.fasta,19,26,27,62
Dorn_RU10.fasta,19,26,27,63
Dorn_RU10.fasta,19,26,27,64
Dorn_RU10.fasta,19,26,27,65
Dorn_RU10.fasta,19,26,27,66
Dorn_RU10.fasta,19,26,27,67
Dorn_RU10.fasta,19,26,27,68
Dorn_RU10.fasta,19,26,27,69
Dorn_RU10.fasta,19,26,27,70
Dorn_RU10.fasta,19,26,27,71
