filename,num_chunks,num_rows,num_success,run
box.bmp0__RU10.fasta,2370,2370,1155,0
box.bmp0__RU10.fasta,2370,2371,19,0
box.bmp0__RU10.fasta,2370,2372,1198,0
box.bmp0__RU10.fasta,2370,2373,1785,0
box.bmp1__RU10.fasta,2370,2370,2,0
box.bmp1__RU10.fasta,2370,2371,1760,0
box.bmp1__RU10.fasta,2370,2372,1787,0
box.bmp1__RU10.fasta,2370,2373,1172,0
box.bmp2__RU10.fasta,2370,2370,2,0
box.bmp2__RU10.fasta,2370,2371,1133,0
box.bmp2__RU10.fasta,2370,2372,2061,0
box.bmp2__RU10.fasta,2370,2373,2220,0
box.bmp3__RU10.fasta,2370,2370,1199,0
box.bmp3__RU10.fasta,2370,2371,1151,0
box.bmp3__RU10.fasta,2370,2372,1772,0
box.bmp3__RU10.fasta,2370,2373,2085,0
box.bmp4__RU10.fasta,2370,2370,8,0
box.bmp4__RU10.fasta,2370,2371,1182,0
box.bmp4__RU10.fasta,2370,2372,2092,0
box.bmp4__RU10.fasta,2370,2373,2225,0
box.bmp5__RU10.fasta,2370,2370,1166,0
box.bmp5__RU10.fasta,2370,2371,1177,0
box.bmp5__RU10.fasta,2370,2372,1829,0
box.bmp5__RU10.fasta,2370,2373,2086,0
box.bmp6__RU10.fasta,2370,2370,1167,0
box.bmp6__RU10.fasta,2370,2371,8,0
box.bmp6__RU10.fasta,2370,2372,2071,0
box.bmp6__RU10.fasta,2370,2373,2047,0
box.bmp7__RU10.fasta,2370,2370,1215,0
box.bmp7__RU10.fasta,2370,2371,1180,0
box.bmp7__RU10.fasta,2370,2372,1760,0
box.bmp7__RU10.fasta,2370,2373,1194,0
box.bmp8__RU10.fasta,2370,2370,6,0
box.bmp8__RU10.fasta,2370,2371,1762,0
box.bmp8__RU10.fasta,2370,2372,1768,0
box.bmp8__RU10.fasta,2370,2373,2041,0
box.bmp9__RU10.fasta,2370,2370,5,0
box.bmp9__RU10.fasta,2370,2371,4,0
box.bmp9__RU10.fasta,2370,2372,2073,0
box.bmp9__RU10.fasta,2370,2373,2228,0
box.bmp10__RU10.fasta,2370,2370,1198,0
box.bmp10__RU10.fasta,2370,2371,1162,0
box.bmp10__RU10.fasta,2370,2372,2103,0
box.bmp10__RU10.fasta,2370,2373,2074,0
box.bmp11__RU10.fasta,2370,2370,1215,0
box.bmp11__RU10.fasta,2370,2371,1775,0
box.bmp11__RU10.fasta,2370,2372,2041,0
box.bmp11__RU10.fasta,2370,2373,2076,0
box.bmp12__RU10.fasta,2370,2370,1169,0
box.bmp12__RU10.fasta,2370,2371,1775,0
box.bmp12__RU10.fasta,2370,2372,2135,0
box.bmp12__RU10.fasta,2370,2373,1805,0
box.bmp13__RU10.fasta,2370,2370,1191,0
box.bmp13__RU10.fasta,2370,2371,1761,0
box.bmp13__RU10.fasta,2370,2372,1767,0
box.bmp13__RU10.fasta,2370,2373,1809,0
box.bmp14__RU10.fasta,2370,2370,1207,0
box.bmp14__RU10.fasta,2370,2371,6,0
box.bmp14__RU10.fasta,2370,2372,1768,0
box.bmp14__RU10.fasta,2370,2373,2085,0
box.bmp15__RU10.fasta,2370,2370,1225,0
box.bmp15__RU10.fasta,2370,2371,1769,0
box.bmp15__RU10.fasta,2370,2372,2076,0
box.bmp15__RU10.fasta,2370,2373,2084,0
box.bmp16__RU10.fasta,2370,2370,1191,0
box.bmp16__RU10.fasta,2370,2371,1187,0
box.bmp16__RU10.fasta,2370,2372,2088,0
box.bmp16__RU10.fasta,2370,2373,2231,0
box.bmp17__RU10.fasta,2370,2370,1168,0
box.bmp17__RU10.fasta,2370,2371,1761,0
box.bmp17__RU10.fasta,2370,2372,1788,0
box.bmp17__RU10.fasta,2370,2373,1788,0
box.bmp18__RU10.fasta,2370,2370,2,0
box.bmp18__RU10.fasta,2370,2371,1181,0
box.bmp18__RU10.fasta,2370,2372,1162,0
box.bmp18__RU10.fasta,2370,2373,1777,0
box.bmp19__RU10.fasta,2370,2370,2,0
box.bmp19__RU10.fasta,2370,2371,1803,0
box.bmp19__RU10.fasta,2370,2372,1806,0
box.bmp19__RU10.fasta,2370,2373,1789,0
