filename,num_chunks,num_rows,num_success,run
box.bmp0__RU10.fasta,2370,2379,2375,0
box.bmp0__RU10.fasta,2370,2380,2380,0
box.bmp0__RU10.fasta,2370,2381,2382,0
box.bmp0__RU10.fasta,2370,2382,2382,0
box.bmp0__RU10.fasta,2370,2383,2383,0
box.bmp0__RU10.fasta,2370,2384,2385,0
box.bmp0__RU10.fasta,2370,2385,2386,0
box.bmp0__RU10.fasta,2370,2386,2387,0
box.bmp0__RU10.fasta,2370,2387,2388,0
box.bmp0__RU10.fasta,2370,2388,2389,0
box.bmp1__RU10.fasta,2370,2379,2352,0
box.bmp1__RU10.fasta,2370,2380,2376,0
box.bmp1__RU10.fasta,2370,2381,2380,0
box.bmp1__RU10.fasta,2370,2382,2382,0
box.bmp1__RU10.fasta,2370,2383,2384,0
box.bmp1__RU10.fasta,2370,2384,2385,0
box.bmp1__RU10.fasta,2370,2385,2386,0
box.bmp1__RU10.fasta,2370,2386,2387,0
box.bmp1__RU10.fasta,2370,2387,2387,0
box.bmp1__RU10.fasta,2370,2388,2389,0
box.bmp2__RU10.fasta,2370,2379,2347,0
box.bmp2__RU10.fasta,2370,2380,2379,0
box.bmp2__RU10.fasta,2370,2381,2381,0
box.bmp2__RU10.fasta,2370,2382,2383,0
box.bmp2__RU10.fasta,2370,2383,2384,0
box.bmp2__RU10.fasta,2370,2384,2385,0
box.bmp2__RU10.fasta,2370,2385,2386,0
box.bmp2__RU10.fasta,2370,2386,2387,0
box.bmp2__RU10.fasta,2370,2387,2388,0
box.bmp2__RU10.fasta,2370,2388,2389,0
box.bmp3__RU10.fasta,2370,2379,2374,0
box.bmp3__RU10.fasta,2370,2380,2380,0
box.bmp3__RU10.fasta,2370,2381,2380,0
box.bmp3__RU10.fasta,2370,2382,2383,0
box.bmp3__RU10.fasta,2370,2383,2384,0
box.bmp3__RU10.fasta,2370,2384,2385,0
box.bmp3__RU10.fasta,2370,2385,2386,0
box.bmp3__RU10.fasta,2370,2386,2387,0
box.bmp3__RU10.fasta,2370,2387,2388,0
box.bmp3__RU10.fasta,2370,2388,2389,0
box.bmp4__RU10.fasta,2370,2379,2378,0
box.bmp4__RU10.fasta,2370,2380,2374,0
box.bmp4__RU10.fasta,2370,2381,2381,0
box.bmp4__RU10.fasta,2370,2382,2383,0
box.bmp4__RU10.fasta,2370,2383,2382,0
box.bmp4__RU10.fasta,2370,2384,2385,0
box.bmp4__RU10.fasta,2370,2385,2386,0
box.bmp4__RU10.fasta,2370,2386,2387,0
box.bmp4__RU10.fasta,2370,2387,2388,0
box.bmp4__RU10.fasta,2370,2388,2389,0
box.bmp5__RU10.fasta,2370,2379,2380,0
box.bmp5__RU10.fasta,2370,2380,2379,0
box.bmp5__RU10.fasta,2370,2381,2382,0
box.bmp5__RU10.fasta,2370,2382,2383,0
box.bmp5__RU10.fasta,2370,2383,2384,0
box.bmp5__RU10.fasta,2370,2384,2385,0
box.bmp5__RU10.fasta,2370,2385,2386,0
box.bmp5__RU10.fasta,2370,2386,2387,0
box.bmp5__RU10.fasta,2370,2387,2388,0
box.bmp5__RU10.fasta,2370,2388,2389,0
box.bmp6__RU10.fasta,2370,2379,2369,0
box.bmp6__RU10.fasta,2370,2380,2378,0
box.bmp6__RU10.fasta,2370,2381,2380,0
box.bmp6__RU10.fasta,2370,2382,2383,0
box.bmp6__RU10.fasta,2370,2383,2384,0
box.bmp6__RU10.fasta,2370,2384,2385,0
box.bmp6__RU10.fasta,2370,2385,2386,0
box.bmp6__RU10.fasta,2370,2386,2387,0
box.bmp6__RU10.fasta,2370,2387,2388,0
box.bmp6__RU10.fasta,2370,2388,2389,0
box.bmp7__RU10.fasta,2370,2379,2377,0
box.bmp7__RU10.fasta,2370,2380,2379,0
box.bmp7__RU10.fasta,2370,2381,2382,0
box.bmp7__RU10.fasta,2370,2382,2383,0
box.bmp7__RU10.fasta,2370,2383,2384,0
box.bmp7__RU10.fasta,2370,2384,2385,0
box.bmp7__RU10.fasta,2370,2385,2386,0
box.bmp7__RU10.fasta,2370,2386,2386,0
box.bmp7__RU10.fasta,2370,2387,2388,0
box.bmp7__RU10.fasta,2370,2388,2389,0
box.bmp8__RU10.fasta,2370,2379,2377,0
box.bmp8__RU10.fasta,2370,2380,2342,0
box.bmp8__RU10.fasta,2370,2381,2380,0
box.bmp8__RU10.fasta,2370,2382,2379,0
box.bmp8__RU10.fasta,2370,2383,2383,0
box.bmp8__RU10.fasta,2370,2384,2385,0
box.bmp8__RU10.fasta,2370,2385,2386,0
box.bmp8__RU10.fasta,2370,2386,2387,0
box.bmp8__RU10.fasta,2370,2387,2387,0
box.bmp8__RU10.fasta,2370,2388,2389,0
box.bmp9__RU10.fasta,2370,2379,2375,0
box.bmp9__RU10.fasta,2370,2380,2379,0
box.bmp9__RU10.fasta,2370,2381,2377,0
box.bmp9__RU10.fasta,2370,2382,2383,0
box.bmp9__RU10.fasta,2370,2383,2384,0
box.bmp9__RU10.fasta,2370,2384,2385,0
box.bmp9__RU10.fasta,2370,2385,2386,0
box.bmp9__RU10.fasta,2370,2386,2387,0
box.bmp9__RU10.fasta,2370,2387,2388,0
box.bmp9__RU10.fasta,2370,2388,2389,0
box.bmp10__RU10.fasta,2370,2379,2374,0
box.bmp10__RU10.fasta,2370,2380,2381,0
box.bmp10__RU10.fasta,2370,2381,2380,0
box.bmp10__RU10.fasta,2370,2382,2382,0
box.bmp10__RU10.fasta,2370,2383,2384,0
box.bmp10__RU10.fasta,2370,2384,2385,0
box.bmp10__RU10.fasta,2370,2385,2386,0
box.bmp10__RU10.fasta,2370,2386,2387,0
box.bmp10__RU10.fasta,2370,2387,2388,0
box.bmp10__RU10.fasta,2370,2388,2389,0
box.bmp11__RU10.fasta,2370,2379,2359,0
box.bmp11__RU10.fasta,2370,2380,2380,0
box.bmp11__RU10.fasta,2370,2381,2379,0
box.bmp11__RU10.fasta,2370,2382,2380,0
box.bmp11__RU10.fasta,2370,2383,2384,0
box.bmp11__RU10.fasta,2370,2384,2385,0
box.bmp11__RU10.fasta,2370,2385,2386,0
box.bmp11__RU10.fasta,2370,2386,2387,0
box.bmp11__RU10.fasta,2370,2387,2388,0
box.bmp11__RU10.fasta,2370,2388,2389,0
box.bmp12__RU10.fasta,2370,2379,2376,0
box.bmp12__RU10.fasta,2370,2380,2380,0
box.bmp12__RU10.fasta,2370,2381,2377,0
box.bmp12__RU10.fasta,2370,2382,2379,0
box.bmp12__RU10.fasta,2370,2383,2384,0
box.bmp12__RU10.fasta,2370,2384,2385,0
box.bmp12__RU10.fasta,2370,2385,2386,0
box.bmp12__RU10.fasta,2370,2386,2387,0
box.bmp12__RU10.fasta,2370,2387,2388,0
box.bmp12__RU10.fasta,2370,2388,2389,0
box.bmp13__RU10.fasta,2370,2379,2377,0
box.bmp13__RU10.fasta,2370,2380,2380,0
box.bmp13__RU10.fasta,2370,2381,2380,0
box.bmp13__RU10.fasta,2370,2382,2383,0
box.bmp13__RU10.fasta,2370,2383,2383,0
box.bmp13__RU10.fasta,2370,2384,2385,0
box.bmp13__RU10.fasta,2370,2385,2386,0
box.bmp13__RU10.fasta,2370,2386,2385,0
box.bmp13__RU10.fasta,2370,2387,2388,0
box.bmp13__RU10.fasta,2370,2388,2389,0
box.bmp14__RU10.fasta,2370,2379,2339,0
box.bmp14__RU10.fasta,2370,2380,2381,0
box.bmp14__RU10.fasta,2370,2381,2378,0
box.bmp14__RU10.fasta,2370,2382,2382,0
box.bmp14__RU10.fasta,2370,2383,2384,0
box.bmp14__RU10.fasta,2370,2384,2385,0
box.bmp14__RU10.fasta,2370,2385,2383,0
box.bmp14__RU10.fasta,2370,2386,2387,0
box.bmp14__RU10.fasta,2370,2387,2388,0
box.bmp14__RU10.fasta,2370,2388,2389,0
box.bmp15__RU10.fasta,2370,2379,2350,0
box.bmp15__RU10.fasta,2370,2380,2379,0
box.bmp15__RU10.fasta,2370,2381,2381,0
box.bmp15__RU10.fasta,2370,2382,2383,0
box.bmp15__RU10.fasta,2370,2383,2383,0
box.bmp15__RU10.fasta,2370,2384,2384,0
box.bmp15__RU10.fasta,2370,2385,2386,0
box.bmp15__RU10.fasta,2370,2386,2387,0
box.bmp15__RU10.fasta,2370,2387,2388,0
box.bmp15__RU10.fasta,2370,2388,2389,0
box.bmp16__RU10.fasta,2370,2379,2371,0
box.bmp16__RU10.fasta,2370,2380,2375,0
box.bmp16__RU10.fasta,2370,2381,2381,0
box.bmp16__RU10.fasta,2370,2382,2380,0
box.bmp16__RU10.fasta,2370,2383,2384,0
box.bmp16__RU10.fasta,2370,2384,2385,0
box.bmp16__RU10.fasta,2370,2385,2386,0
box.bmp16__RU10.fasta,2370,2386,2387,0
box.bmp16__RU10.fasta,2370,2387,2388,0
box.bmp16__RU10.fasta,2370,2388,2389,0
box.bmp17__RU10.fasta,2370,2379,2378,0
box.bmp17__RU10.fasta,2370,2380,2380,0
box.bmp17__RU10.fasta,2370,2381,2381,0
box.bmp17__RU10.fasta,2370,2382,2383,0
box.bmp17__RU10.fasta,2370,2383,2383,0
box.bmp17__RU10.fasta,2370,2384,2384,0
box.bmp17__RU10.fasta,2370,2385,2386,0
box.bmp17__RU10.fasta,2370,2386,2387,0
box.bmp17__RU10.fasta,2370,2387,2388,0
box.bmp17__RU10.fasta,2370,2388,2389,0
box.bmp18__RU10.fasta,2370,2379,2366,0
box.bmp18__RU10.fasta,2370,2380,2380,0
box.bmp18__RU10.fasta,2370,2381,2382,0
box.bmp18__RU10.fasta,2370,2382,2383,0
box.bmp18__RU10.fasta,2370,2383,2382,0
box.bmp18__RU10.fasta,2370,2384,2385,0
box.bmp18__RU10.fasta,2370,2385,2386,0
box.bmp18__RU10.fasta,2370,2386,2387,0
box.bmp18__RU10.fasta,2370,2387,2388,0
box.bmp18__RU10.fasta,2370,2388,2389,0
box.bmp19__RU10.fasta,2370,2379,2377,0
box.bmp19__RU10.fasta,2370,2380,2375,0
box.bmp19__RU10.fasta,2370,2381,2379,0
box.bmp19__RU10.fasta,2370,2382,2383,0
box.bmp19__RU10.fasta,2370,2383,2384,0
box.bmp19__RU10.fasta,2370,2384,2385,0
box.bmp19__RU10.fasta,2370,2385,2386,0
box.bmp19__RU10.fasta,2370,2386,2386,0
box.bmp19__RU10.fasta,2370,2387,2388,0
box.bmp19__RU10.fasta,2370,2388,2389,0
box.bmp20__RU10.fasta,2370,2379,2373,0
box.bmp20__RU10.fasta,2370,2380,2380,0
box.bmp20__RU10.fasta,2370,2381,2380,0
