filename,num_chunks,num_rows,num_success,run
box.bmp8__RU10.fasta,2370,2377,2333,0
box.bmp8__RU10.fasta,2370,2378,2347,0
box.bmp8__RU10.fasta,2370,2379,2370,0
box.bmp9__RU10.fasta,2370,2370,3,0
box.bmp9__RU10.fasta,2370,2371,1212,0
box.bmp9__RU10.fasta,2370,2372,2049,0
box.bmp9__RU10.fasta,2370,2373,2239,0
box.bmp9__RU10.fasta,2370,2374,1825,0
box.bmp9__RU10.fasta,2370,2375,2335,0
box.bmp9__RU10.fasta,2370,2376,2333,0
box.bmp9__RU10.fasta,2370,2377,2361,0
box.bmp9__RU10.fasta,2370,2378,2374,0
box.bmp9__RU10.fasta,2370,2379,2356,0
box.bmp10__RU10.fasta,2370,2370,2,0
box.bmp10__RU10.fasta,2370,2371,1795,0
box.bmp10__RU10.fasta,2370,2372,2065,0
box.bmp10__RU10.fasta,2370,2373,2220,0
box.bmp10__RU10.fasta,2370,2374,2307,0
box.bmp10__RU10.fasta,2370,2375,2072,0
box.bmp10__RU10.fasta,2370,2376,2211,0
box.bmp10__RU10.fasta,2370,2377,2364,0
box.bmp10__RU10.fasta,2370,2378,2376,0
box.bmp10__RU10.fasta,2370,2379,2371,0
box.bmp11__RU10.fasta,2370,2370,2,0
box.bmp11__RU10.fasta,2370,2371,1158,0
box.bmp11__RU10.fasta,2370,2372,1757,0
box.bmp11__RU10.fasta,2370,2373,2097,0
box.bmp11__RU10.fasta,2370,2374,2236,0
box.bmp11__RU10.fasta,2370,2375,2301,0
box.bmp11__RU10.fasta,2370,2376,2364,0
box.bmp11__RU10.fasta,2370,2377,2362,0
box.bmp11__RU10.fasta,2370,2378,2369,0
box.bmp11__RU10.fasta,2370,2379,2374,0
box.bmp12__RU10.fasta,2370,2370,3,0
box.bmp12__RU10.fasta,2370,2371,1218,0
box.bmp12__RU10.fasta,2370,2372,1209,0
box.bmp12__RU10.fasta,2370,2373,2227,0
box.bmp12__RU10.fasta,2370,2374,2250,0
box.bmp12__RU10.fasta,2370,2375,2346,0
box.bmp12__RU10.fasta,2370,2376,2309,0
box.bmp12__RU10.fasta,2370,2377,2371,0
box.bmp12__RU10.fasta,2370,2378,2359,0
box.bmp12__RU10.fasta,2370,2379,2374,0
box.bmp13__RU10.fasta,2370,2370,2,0
box.bmp13__RU10.fasta,2370,2371,1216,0
box.bmp13__RU10.fasta,2370,2372,2107,0
box.bmp13__RU10.fasta,2370,2373,2083,0
box.bmp13__RU10.fasta,2370,2374,2299,0
box.bmp13__RU10.fasta,2370,2375,2308,0
box.bmp13__RU10.fasta,2370,2376,2230,0
box.bmp13__RU10.fasta,2370,2377,2367,0
box.bmp13__RU10.fasta,2370,2378,2348,0
box.bmp13__RU10.fasta,2370,2379,2374,0
box.bmp14__RU10.fasta,2370,2370,6,0
box.bmp14__RU10.fasta,2370,2371,1731,0
box.bmp14__RU10.fasta,2370,2372,2078,0
box.bmp14__RU10.fasta,2370,2373,1786,0
box.bmp14__RU10.fasta,2370,2374,2221,0
box.bmp14__RU10.fasta,2370,2375,2228,0
box.bmp14__RU10.fasta,2370,2376,2348,0
box.bmp14__RU10.fasta,2370,2377,2356,0
box.bmp14__RU10.fasta,2370,2378,2373,0
box.bmp14__RU10.fasta,2370,2379,2378,0
box.bmp15__RU10.fasta,2370,2370,16,0
box.bmp15__RU10.fasta,2370,2371,1731,0
box.bmp15__RU10.fasta,2370,2372,24,0
box.bmp15__RU10.fasta,2370,2373,2098,0
box.bmp15__RU10.fasta,2370,2374,2087,0
box.bmp15__RU10.fasta,2370,2375,2254,0
box.bmp15__RU10.fasta,2370,2376,2335,0
box.bmp15__RU10.fasta,2370,2377,2369,0
box.bmp15__RU10.fasta,2370,2378,2344,0
box.bmp15__RU10.fasta,2370,2379,2378,0
box.bmp16__RU10.fasta,2370,2370,1191,0
box.bmp16__RU10.fasta,2370,2371,1794,0
box.bmp16__RU10.fasta,2370,2372,1723,0
box.bmp16__RU10.fasta,2370,2373,2229,0
box.bmp16__RU10.fasta,2370,2374,2094,0
box.bmp16__RU10.fasta,2370,2375,2222,0
box.bmp16__RU10.fasta,2370,2376,2364,0
box.bmp16__RU10.fasta,2370,2377,2371,0
box.bmp16__RU10.fasta,2370,2378,2345,0
box.bmp16__RU10.fasta,2370,2379,2368,0
box.bmp17__RU10.fasta,2370,2370,1175,0
box.bmp17__RU10.fasta,2370,2371,1797,0
box.bmp17__RU10.fasta,2370,2372,1770,0
box.bmp17__RU10.fasta,2370,2373,1794,0
box.bmp17__RU10.fasta,2370,2374,2227,0
box.bmp17__RU10.fasta,2370,2375,2225,0
box.bmp17__RU10.fasta,2370,2376,2363,0
box.bmp17__RU10.fasta,2370,2377,2338,0
box.bmp17__RU10.fasta,2370,2378,2373,0
box.bmp17__RU10.fasta,2370,2379,2377,0
box.bmp18__RU10.fasta,2370,2370,1191,0
box.bmp18__RU10.fasta,2370,2371,1785,0
box.bmp18__RU10.fasta,2370,2372,2082,0
box.bmp18__RU10.fasta,2370,2373,1845,0
box.bmp18__RU10.fasta,2370,2374,2301,0
box.bmp18__RU10.fasta,2370,2375,2292,0
box.bmp18__RU10.fasta,2370,2376,2292,0
box.bmp18__RU10.fasta,2370,2377,2332,0
box.bmp18__RU10.fasta,2370,2378,2365,0
box.bmp18__RU10.fasta,2370,2379,2375,0
box.bmp19__RU10.fasta,2370,2370,1190,0
box.bmp19__RU10.fasta,2370,2371,1817,0
box.bmp19__RU10.fasta,2370,2372,1800,0
box.bmp19__RU10.fasta,2370,2373,2041,0
box.bmp19__RU10.fasta,2370,2374,2302,0
box.bmp19__RU10.fasta,2370,2375,2340,0
box.bmp19__RU10.fasta,2370,2376,2238,0
box.bmp19__RU10.fasta,2370,2377,2336,0
box.bmp19__RU10.fasta,2370,2378,2373,0
box.bmp19__RU10.fasta,2370,2379,2377,0
box.bmp20__RU10.fasta,2370,2370,1173,0
box.bmp20__RU10.fasta,2370,2371,4,0
box.bmp20__RU10.fasta,2370,2372,2054,0
box.bmp20__RU10.fasta,2370,2373,2220,0
box.bmp20__RU10.fasta,2370,2374,2084,0
box.bmp20__RU10.fasta,2370,2375,2303,0
box.bmp20__RU10.fasta,2370,2376,2305,0
box.bmp20__RU10.fasta,2370,2377,2373,0
box.bmp20__RU10.fasta,2370,2378,2368,0
box.bmp20__RU10.fasta,2370,2379,2366,0
box.bmp21__RU10.fasta,2370,2370,7,0
box.bmp21__RU10.fasta,2370,2371,1197,0
box.bmp21__RU10.fasta,2370,2372,1792,0
box.bmp21__RU10.fasta,2370,2373,2237,0
box.bmp21__RU10.fasta,2370,2374,2228,0
box.bmp21__RU10.fasta,2370,2375,2287,0
box.bmp21__RU10.fasta,2370,2376,2362,0
box.bmp21__RU10.fasta,2370,2377,2357,0
box.bmp21__RU10.fasta,2370,2378,2371,0
box.bmp21__RU10.fasta,2370,2379,2377,0
box.bmp22__RU10.fasta,2370,2370,1206,0
box.bmp22__RU10.fasta,2370,2371,13,0
box.bmp22__RU10.fasta,2370,2372,1776,0
box.bmp22__RU10.fasta,2370,2373,2091,0
box.bmp22__RU10.fasta,2370,2374,2232,0
box.bmp22__RU10.fasta,2370,2375,2307,0
box.bmp22__RU10.fasta,2370,2376,2342,0
box.bmp22__RU10.fasta,2370,2377,2366,0
box.bmp22__RU10.fasta,2370,2378,2354,0
box.bmp22__RU10.fasta,2370,2379,2374,0
box.bmp23__RU10.fasta,2370,2370,1192,0
box.bmp23__RU10.fasta,2370,2371,5,0
box.bmp23__RU10.fasta,2370,2372,2092,0
box.bmp23__RU10.fasta,2370,2373,2217,0
box.bmp23__RU10.fasta,2370,2374,2075,0
box.bmp23__RU10.fasta,2370,2375,2226,0
box.bmp23__RU10.fasta,2370,2376,2295,0
box.bmp23__RU10.fasta,2370,2377,2369,0
box.bmp23__RU10.fasta,2370,2378,2373,0
box.bmp23__RU10.fasta,2370,2379,2378,0
box.bmp24__RU10.fasta,2370,2370,1220,0
box.bmp24__RU10.fasta,2370,2371,1220,0
box.bmp24__RU10.fasta,2370,2372,2085,0
box.bmp24__RU10.fasta,2370,2373,1785,0
box.bmp24__RU10.fasta,2370,2374,2302,0
box.bmp24__RU10.fasta,2370,2375,1794,0
box.bmp24__RU10.fasta,2370,2376,2351,0
box.bmp24__RU10.fasta,2370,2377,2359,0
box.bmp24__RU10.fasta,2370,2378,2370,0
box.bmp24__RU10.fasta,2370,2379,2350,0
box.bmp25__RU10.fasta,2370,2370,4,0
box.bmp25__RU10.fasta,2370,2371,1184,0
box.bmp25__RU10.fasta,2370,2372,1804,0
box.bmp25__RU10.fasta,2370,2373,1795,0
box.bmp25__RU10.fasta,2370,2374,2079,0
box.bmp25__RU10.fasta,2370,2375,2303,0
box.bmp25__RU10.fasta,2370,2376,2305,0
box.bmp25__RU10.fasta,2370,2377,2369,0
box.bmp25__RU10.fasta,2370,2378,2366,0
box.bmp25__RU10.fasta,2370,2379,2375,0
box.bmp26__RU10.fasta,2370,2370,1156,0
box.bmp26__RU10.fasta,2370,2371,1799,0
box.bmp26__RU10.fasta,2370,2372,1764,0
box.bmp26__RU10.fasta,2370,2373,2089,0
box.bmp26__RU10.fasta,2370,2374,1222,0
box.bmp26__RU10.fasta,2370,2375,2290,0
box.bmp26__RU10.fasta,2370,2376,2332,0
box.bmp26__RU10.fasta,2370,2377,2362,0
box.bmp26__RU10.fasta,2370,2378,2302,0
box.bmp26__RU10.fasta,2370,2379,2376,0
box.bmp27__RU10.fasta,2370,2370,12,0
box.bmp27__RU10.fasta,2370,2371,1201,0
box.bmp27__RU10.fasta,2370,2372,1205,0
box.bmp27__RU10.fasta,2370,2373,2248,0
box.bmp27__RU10.fasta,2370,2374,2076,0
box.bmp27__RU10.fasta,2370,2375,2215,0
box.bmp27__RU10.fasta,2370,2376,2344,0
box.bmp27__RU10.fasta,2370,2377,2371,0
box.bmp27__RU10.fasta,2370,2378,2366,0
box.bmp27__RU10.fasta,2370,2379,2375,0
box.bmp28__RU10.fasta,2370,2370,1194,0
box.bmp28__RU10.fasta,2370,2371,1734,0
box.bmp28__RU10.fasta,2370,2372,2045,0
box.bmp28__RU10.fasta,2370,2373,2220,0
box.bmp28__RU10.fasta,2370,2374,1194,0
box.bmp28__RU10.fasta,2370,2375,2233,0
box.bmp28__RU10.fasta,2370,2376,2345,0
box.bmp28__RU10.fasta,2370,2377,2362,0
box.bmp28__RU10.fasta,2370,2378,2375,0
box.bmp28__RU10.fasta,2370,2379,2380,0
box.bmp29__RU10.fasta,2370,2370,8,0
box.bmp29__RU10.fasta,2370,2371,1177,0
box.bmp29__RU10.fasta,2370,2372,2069,0
box.bmp29__RU10.fasta,2370,2373,2230,0
box.bmp29__RU10.fasta,2370,2374,2083,0
box.bmp29__RU10.fasta,2370,2375,2228,0
box.bmp29__RU10.fasta,2370,2376,2359,0
box.bmp29__RU10.fasta,2370,2377,2304,0
box.bmp29__RU10.fasta,2370,2378,2375,0
box.bmp29__RU10.fasta,2370,2379,2378,0
box.bmp30__RU10.fasta,2370,2370,2,0
box.bmp30__RU10.fasta,2370,2371,1786,0
box.bmp30__RU10.fasta,2370,2372,1208,0
box.bmp30__RU10.fasta,2370,2373,2081,0
box.bmp30__RU10.fasta,2370,2374,2291,0
box.bmp30__RU10.fasta,2370,2375,29,0
box.bmp30__RU10.fasta,2370,2376,2306,0
box.bmp30__RU10.fasta,2370,2377,2298,0
box.bmp30__RU10.fasta,2370,2378,2310,0
box.bmp30__RU10.fasta,2370,2379,2361,0
box.bmp31__RU10.fasta,2370,2370,1153,0
box.bmp31__RU10.fasta,2370,2371,1810,0
box.bmp31__RU10.fasta,2370,2372,1757,0
box.bmp31__RU10.fasta,2370,2373,2196,0
box.bmp31__RU10.fasta,2370,2374,2306,0
box.bmp31__RU10.fasta,2370,2375,2231,0
box.bmp31__RU10.fasta,2370,2376,2223,0
box.bmp31__RU10.fasta,2370,2377,2243,0
box.bmp31__RU10.fasta,2370,2378,2344,0
box.bmp31__RU10.fasta,2370,2379,2378,0
box.bmp32__RU10.fasta,2370,2370,1199,0
box.bmp32__RU10.fasta,2370,2371,1801,0
box.bmp32__RU10.fasta,2370,2372,1779,0
box.bmp32__RU10.fasta,2370,2373,2117,0
box.bmp32__RU10.fasta,2370,2374,2226,0
box.bmp32__RU10.fasta,2370,2375,2310,0
box.bmp32__RU10.fasta,2370,2376,2347,0
box.bmp32__RU10.fasta,2370,2377,2370,0
box.bmp32__RU10.fasta,2370,2378,2366,0
box.bmp32__RU10.fasta,2370,2379,2371,0
box.bmp33__RU10.fasta,2370,2370,1179,0
box.bmp33__RU10.fasta,2370,2371,9,0
box.bmp33__RU10.fasta,2370,2372,1222,0
box.bmp33__RU10.fasta,2370,2373,2043,0
box.bmp33__RU10.fasta,2370,2374,2304,0
box.bmp33__RU10.fasta,2370,2375,2307,0
box.bmp33__RU10.fasta,2370,2376,2358,0
box.bmp33__RU10.fasta,2370,2377,2367,0
box.bmp33__RU10.fasta,2370,2378,2372,0
box.bmp33__RU10.fasta,2370,2379,2379,0
box.bmp34__RU10.fasta,2370,2370,1182,0
box.bmp34__RU10.fasta,2370,2371,1784,0
box.bmp34__RU10.fasta,2370,2372,2042,0
box.bmp34__RU10.fasta,2370,2373,30,0
box.bmp34__RU10.fasta,2370,2374,2222,0
box.bmp34__RU10.fasta,2370,2375,2065,0
box.bmp34__RU10.fasta,2370,2376,2341,0
box.bmp34__RU10.fasta,2370,2377,2366,0
box.bmp34__RU10.fasta,2370,2378,2347,0
box.bmp34__RU10.fasta,2370,2379,2377,0
box.bmp35__RU10.fasta,2370,2370,1199,0
box.bmp35__RU10.fasta,2370,2371,1750,0
box.bmp35__RU10.fasta,2370,2372,1199,0
box.bmp35__RU10.fasta,2370,2373,1180,0
box.bmp35__RU10.fasta,2370,2374,2305,0
box.bmp35__RU10.fasta,2370,2375,2259,0
box.bmp35__RU10.fasta,2370,2376,2356,0
box.bmp35__RU10.fasta,2370,2377,2366,0
box.bmp35__RU10.fasta,2370,2378,2360,0
box.bmp35__RU10.fasta,2370,2379,2359,0
box.bmp36__RU10.fasta,2370,2370,1137,0
box.bmp36__RU10.fasta,2370,2371,26,0
box.bmp36__RU10.fasta,2370,2372,1180,0
box.bmp36__RU10.fasta,2370,2373,2091,0
box.bmp36__RU10.fasta,2370,2374,2243,0
box.bmp36__RU10.fasta,2370,2375,2343,0
box.bmp36__RU10.fasta,2370,2376,2360,0
box.bmp36__RU10.fasta,2370,2377,2356,0
box.bmp36__RU10.fasta,2370,2378,2368,0
box.bmp36__RU10.fasta,2370,2379,2366,0
box.bmp37__RU10.fasta,2370,2370,2,0
box.bmp37__RU10.fasta,2370,2371,1787,0
box.bmp37__RU10.fasta,2370,2372,1215,0
box.bmp37__RU10.fasta,2370,2373,1796,0
box.bmp37__RU10.fasta,2370,2374,2231,0
box.bmp37__RU10.fasta,2370,2375,2333,0
box.bmp37__RU10.fasta,2370,2376,2345,0
box.bmp37__RU10.fasta,2370,2377,2367,0
box.bmp37__RU10.fasta,2370,2378,2366,0
box.bmp37__RU10.fasta,2370,2379,2376,0
box.bmp38__RU10.fasta,2370,2370,1211,0
box.bmp38__RU10.fasta,2370,2371,1747,0
box.bmp38__RU10.fasta,2370,2372,1185,0
box.bmp38__RU10.fasta,2370,2373,28,0
box.bmp38__RU10.fasta,2370,2374,2306,0
box.bmp38__RU10.fasta,2370,2375,2326,0
box.bmp38__RU10.fasta,2370,2376,2345,0
box.bmp38__RU10.fasta,2370,2377,2368,0
box.bmp38__RU10.fasta,2370,2378,2378,0
box.bmp38__RU10.fasta,2370,2379,2375,0
box.bmp39__RU10.fasta,2370,2370,1212,0
box.bmp39__RU10.fasta,2370,2371,1794,0
box.bmp39__RU10.fasta,2370,2372,1814,0
box.bmp39__RU10.fasta,2370,2373,2242,0
box.bmp39__RU10.fasta,2370,2374,2068,0
box.bmp39__RU10.fasta,2370,2375,2297,0
box.bmp39__RU10.fasta,2370,2376,2336,0
box.bmp39__RU10.fasta,2370,2377,2359,0
box.bmp39__RU10.fasta,2370,2378,2302,0
box.bmp39__RU10.fasta,2370,2379,2377,0
box.bmp40__RU10.fasta,2370,2370,4,0
box.bmp40__RU10.fasta,2370,2371,19,0
box.bmp40__RU10.fasta,2370,2372,1200,0
box.bmp40__RU10.fasta,2370,2373,2091,0
box.bmp40__RU10.fasta,2370,2374,1781,0
box.bmp40__RU10.fasta,2370,2375,2341,0
box.bmp40__RU10.fasta,2370,2376,2339,0
box.bmp40__RU10.fasta,2370,2377,2300,0
box.bmp40__RU10.fasta,2370,2378,2367,0
box.bmp40__RU10.fasta,2370,2379,2378,0
box.bmp41__RU10.fasta,2370,2370,1148,0
box.bmp41__RU10.fasta,2370,2371,1188,0
box.bmp41__RU10.fasta,2370,2372,1805,0
box.bmp41__RU10.fasta,2370,2373,2231,0
box.bmp41__RU10.fasta,2370,2374,2222,0
box.bmp41__RU10.fasta,2370,2375,2247,0
box.bmp41__RU10.fasta,2370,2376,2357,0
box.bmp41__RU10.fasta,2370,2377,2361,0
box.bmp41__RU10.fasta,2370,2378,2367,0
box.bmp41__RU10.fasta,2370,2379,2374,0
box.bmp42__RU10.fasta,2370,2370,1164,0
box.bmp42__RU10.fasta,2370,2371,1172,0
box.bmp42__RU10.fasta,2370,2372,2069,0
box.bmp42__RU10.fasta,2370,2373,2221,0
box.bmp42__RU10.fasta,2370,2374,2059,0
box.bmp42__RU10.fasta,2370,2375,2330,0
box.bmp42__RU10.fasta,2370,2376,2358,0
box.bmp42__RU10.fasta,2370,2377,2367,0
box.bmp42__RU10.fasta,2370,2378,2364,0
box.bmp42__RU10.fasta,2370,2379,2379,0
box.bmp43__RU10.fasta,2370,2370,6,0
box.bmp43__RU10.fasta,2370,2371,1778,0
box.bmp43__RU10.fasta,2370,2372,8,0
box.bmp43__RU10.fasta,2370,2373,2258,0
box.bmp43__RU10.fasta,2370,2374,1742,0
box.bmp43__RU10.fasta,2370,2375,2292,0
box.bmp43__RU10.fasta,2370,2376,2343,0
box.bmp43__RU10.fasta,2370,2377,2078,0
box.bmp43__RU10.fasta,2370,2378,2367,0
box.bmp43__RU10.fasta,2370,2379,2377,0
box.bmp44__RU10.fasta,2370,2370,1191,0
box.bmp44__RU10.fasta,2370,2371,1211,0
box.bmp44__RU10.fasta,2370,2372,1826,0
box.bmp44__RU10.fasta,2370,2373,1797,0
box.bmp44__RU10.fasta,2370,2374,2315,0
box.bmp44__RU10.fasta,2370,2375,2236,0
box.bmp44__RU10.fasta,2370,2376,2305,0
box.bmp44__RU10.fasta,2370,2377,2301,0
box.bmp44__RU10.fasta,2370,2378,2359,0
box.bmp44__RU10.fasta,2370,2379,2375,0
box.bmp45__RU10.fasta,2370,2370,2,0
box.bmp45__RU10.fasta,2370,2371,1777,0
box.bmp45__RU10.fasta,2370,2372,2047,0
box.bmp45__RU10.fasta,2370,2373,1168,0
box.bmp45__RU10.fasta,2370,2374,2300,0
box.bmp45__RU10.fasta,2370,2375,2348,0
box.bmp45__RU10.fasta,2370,2376,2312,0
box.bmp45__RU10.fasta,2370,2377,2370,0
box.bmp45__RU10.fasta,2370,2378,2371,0
box.bmp45__RU10.fasta,2370,2379,2370,0
box.bmp46__RU10.fasta,2370,2370,10,0
box.bmp46__RU10.fasta,2370,2371,1784,0
box.bmp46__RU10.fasta,2370,2372,1801,0
box.bmp46__RU10.fasta,2370,2373,1775,0
box.bmp46__RU10.fasta,2370,2374,2079,0
box.bmp46__RU10.fasta,2370,2375,2304,0
box.bmp46__RU10.fasta,2370,2376,2351,0
box.bmp46__RU10.fasta,2370,2377,2358,0
box.bmp46__RU10.fasta,2370,2378,2359,0
box.bmp46__RU10.fasta,2370,2379,2375,0
box.bmp47__RU10.fasta,2370,2370,4,0
box.bmp47__RU10.fasta,2370,2371,1783,0
box.bmp47__RU10.fasta,2370,2372,1736,0
box.bmp47__RU10.fasta,2370,2373,2075,0
box.bmp47__RU10.fasta,2370,2374,2064,0
box.bmp47__RU10.fasta,2370,2375,2224,0
box.bmp47__RU10.fasta,2370,2376,2352,0
box.bmp47__RU10.fasta,2370,2377,2333,0
box.bmp47__RU10.fasta,2370,2378,2370,0
box.bmp47__RU10.fasta,2370,2379,2378,0
box.bmp48__RU10.fasta,2370,2370,13,0
box.bmp48__RU10.fasta,2370,2371,1188,0
box.bmp48__RU10.fasta,2370,2372,1193,0
box.bmp48__RU10.fasta,2370,2373,1793,0
box.bmp48__RU10.fasta,2370,2374,2251,0
box.bmp48__RU10.fasta,2370,2375,2079,0
box.bmp48__RU10.fasta,2370,2376,2334,0
box.bmp48__RU10.fasta,2370,2377,2339,0
box.bmp48__RU10.fasta,2370,2378,2376,0
box.bmp48__RU10.fasta,2370,2379,2366,0
box.bmp49__RU10.fasta,2370,2370,1191,0
box.bmp49__RU10.fasta,2370,2371,10,0
box.bmp49__RU10.fasta,2370,2372,1771,0
box.bmp49__RU10.fasta,2370,2373,2214,0
box.bmp49__RU10.fasta,2370,2374,2062,0
box.bmp49__RU10.fasta,2370,2375,2292,0
box.bmp49__RU10.fasta,2370,2376,2355,0
box.bmp49__RU10.fasta,2370,2377,2368,0
box.bmp49__RU10.fasta,2370,2378,2355,0
box.bmp49__RU10.fasta,2370,2379,2378,0
box.bmp50__RU10.fasta,2370,2370,1207,0
box.bmp50__RU10.fasta,2370,2371,1824,0
box.bmp50__RU10.fasta,2370,2372,1180,0
box.bmp50__RU10.fasta,2370,2373,2225,0
box.bmp50__RU10.fasta,2370,2374,2226,0
box.bmp50__RU10.fasta,2370,2375,2239,0
box.bmp50__RU10.fasta,2370,2376,2340,0
box.bmp50__RU10.fasta,2370,2377,2369,0
box.bmp50__RU10.fasta,2370,2378,2369,0
box.bmp50__RU10.fasta,2370,2379,2376,0
box.bmp51__RU10.fasta,2370,2370,1191,0
box.bmp51__RU10.fasta,2370,2371,1162,0
box.bmp51__RU10.fasta,2370,2372,1798,0
box.bmp51__RU10.fasta,2370,2373,2209,0
box.bmp51__RU10.fasta,2370,2374,2289,0
box.bmp51__RU10.fasta,2370,2375,2336,0
box.bmp51__RU10.fasta,2370,2376,2330,0
box.bmp51__RU10.fasta,2370,2377,2368,0
box.bmp51__RU10.fasta,2370,2378,2368,0
box.bmp51__RU10.fasta,2370,2379,2373,0
box.bmp52__RU10.fasta,2370,2370,1187,0
box.bmp52__RU10.fasta,2370,2371,1759,0
box.bmp52__RU10.fasta,2370,2372,1828,0
box.bmp52__RU10.fasta,2370,2373,2080,0
box.bmp52__RU10.fasta,2370,2374,2081,0
box.bmp52__RU10.fasta,2370,2375,2345,0
box.bmp52__RU10.fasta,2370,2376,2307,0
box.bmp52__RU10.fasta,2370,2377,2366,0
box.bmp52__RU10.fasta,2370,2378,2342,0
box.bmp52__RU10.fasta,2370,2379,2378,0
box.bmp53__RU10.fasta,2370,2370,1156,0
box.bmp53__RU10.fasta,2370,2371,1809,0
box.bmp53__RU10.fasta,2370,2372,2107,0
box.bmp53__RU10.fasta,2370,2373,1806,0
box.bmp53__RU10.fasta,2370,2374,2254,0
box.bmp53__RU10.fasta,2370,2375,2218,0
box.bmp53__RU10.fasta,2370,2376,2357,0
box.bmp53__RU10.fasta,2370,2377,2356,0
